Quit using fear tactics to scare your base. Pathetic wreck.,13.333333333333334,Affiliation,original post,yes
We must have the WALL,6,Affiliation,original post,yes
"Gun control is more important, DOTARD",11.222222222222221,Humor,original post,yes
One of my good friends was killed by a guy whose surname was Wall,9.11111111111111,Not Counterspeech,original post,no
It seems to be your only priority.  Hate wont bring them back. Guns in the hands of Americans kill more people than undocumented immigrants. That is our national emergency.,12.666666666666666,Negative tone,original post,yes
Dylan Shaw so how many come in undetected?  No way to get accurate numbers.,50.333333333333336,Not Counterspeech,"The overwhelming majority come in legally, overstaying visas, and through legal ports of entry other then Mexico.  A wall would prevent none of that - proper legislation, which lobbyists to both sides oppose, would.",no
https://www.snopes.com/fact-check/have-undocumented-killed-63000-us-9-11/      https://www.cnn.com/2018/11/03/us/immigrants-crime-numbers/index.html     [The majority of mass shooters have been far right politically and American citizen nationally from the beginning of the Trump administration] https://www.vox.com/a/mass-shootings-america-sandy-hook-gun-violence,12.333333333333334,Facts/Logic,original post,yes
Keep up the great work Trump!,8.777777777777779,Not Counterspeech,original post,no
So many sheeps in this post,25,Positive tone,original post,yes
A+,14.333333333333334,Positive tone,original post,yes
"Keep us safe !!  Let the left howl, moan, and threaten. They are mad because you are getting your hands on their money their greedy hands won't get.",12,Not Counterspeech,original post,no
Of  Course  we  do  !!!,8.5,Not Counterspeech,original post,no
"You distort the risks as you exploit personal tragedy, all because your position 'Tests well'. History will judge you harshly.",11.666666666666666,Negative tone,original post,yes
"The Great Wall of China, is a model to us with many lesson; including the story of the King of China who  had a kite maker killed and his kite burned, so that no one would ever fly over THE WALL !  ...there are more important problems in America and a Wall is not really going to help much !",12,Negative tone,original post,yes
https://www.cbp.gov/newsroom/media-releases/all,64.5,Not Counterspeech,original post,no
"When I post on here !! I hope im giving you good advice. If you want to end this Socialist calling card. That the Democrats are using as a tactic.They want to attract people who are living paycheck to paycheck. You have a history of renting properties. Affordable housing is a major problem. It is swinging hard working Americans to the left. You could ruin this for Nancy and her crew. You could be the champion of the working poor. You need to start a program to subsidize rent based on income. You could fund it by putting a small tax on All rental properties and corperations, sales tax ect. I think this country would be behind you on this 100%. Id be glad to add one dollar to my monthly rent to pay for this. So would big corperations. Why ?? because it would help everyone to have a nice place to call home. It also could be used to provide housing for the chronic homeless people and vets. The Dems have painted you as this rich arrogant monster. This could be applied to home buyers also. You are a great leader. Show the American people how great a leader Donald J. Trump can be ~~ God Bless",5.666666666666667,Negative tone,original post,yes
That's not the point ass clown. Can't stop it all but we can protect our border as a preventative measure. Get a clue puppet,43.833333333333336,Not Counterspeech,"""the only national emergency is that our president is an idiot"" --Ann Coulter",no
"Right. But if a cop uses excessive force and kills an unarmed civilian, he's just ""one bad apple"" and not exemplary of all cops. Statistically, undocumented immigrants commit fewer crimes. For an obvious reason: they want to keep a low profile.",14.5,Not Counterspeech,original post,no
"Only a coward will use those unfortunately events for a political game, a coward and a traitor!!",14,Facts/Logic,original post,yes
Youre a Moran president Trump!!! YOU are the National emergency! Impeach Trump now! Stupid narcissist,12.333333333333334,Not Counterspeech,original post,no
100 victims die from gun violence every day in America. THAT'S an emergency.,10.555555555555555,Facts/Logic,original post,yes
FINISH THE WALL,3.8333333333333335,Affiliation,original post,yes
we'll save you some crumbs,7.333333333333333,Positive tone,"Ron O'Hearn no need to save anything for me. I don't live in the world's most  moronic country,  thankfully  ...",yes
Trump is doing what no president would of done!,12.666666666666666,Negative tone,original post,yes
I'm so sorry for your loss Mr Ferguson I cannot  imagine  losing my daughter. But  I Iost my cousin on September 11th at the world trade center by terrorists. It's just not Mexicans that are coming here illegally it's other illegals  aswell from other countries. We need the wall built it's a loophole for anyone that wants to come to our country we need all the Mexicans and illegal immigrants to go back to their own country and  if they want to come here they have to do it legally bottom line,14.666666666666666,Not Counterspeech,original post,no
Yes everyone knows that..has nothing to do with disliking immigrants..it's the ILLEGAL one's..do the proper process and there is no issue at all,12,Affiliation,We are a nation built on immagrants. We judge and we should not do that..the bible says that very clearly.,yes
"Best President in my life time. Trump, 2020.",20,Not Counterspeech,original post,no
Matt Burdeno,76,Counterspeech,original post,yes
My heart is broken for you. It is past time to have this issue addressed and the criminals handled and our American laws enforced!,8.777777777777779,Positive tone,original post,yes
BUILD THE WALL!!!!!!!!!!!!!!!!!!!!!!!!!,10.666666666666666,Not Counterspeech,original post,no
hi,14.666666666666666,Facts/Logic,original post,yes
Fact: Those in the Trump administration commit crimes at a higher rate than illegal immigrants.,8.222222222222221,Not Counterspeech,original post,no
BLOOD BART LINES NO NO,7.666666666666667,Counterspeech,original post,yes
ll that money Obama sent to Iran could have payed for the wall . And the money was already aproved years ago and where did it go.,12.333333333333334,Not Counterspeech,original post,no
Why doesnt he ever post articles about all of the victims of gun violence by white men?,12,Negative tone,original post,yes
What kills me is most of these morons live in a gated apartment or neighborhoods that say walls don't work,10.333333333333334,Negative tone,Are you against the wall? First take the door out of your house and leave everything open.,yes
"An illegal killed my nephew, a young dedicated police officer. Shot him during a traffic stop! Walls that are dug in deep and built very high will save lives, no question!",16.5,Not Counterspeech,original post,no
Many more lives have been killed by American white males in mass shootings than by illegal immigrants. If you would have declared a national emergency on the gun violence we would stand with you because that is a true national emergency.,12.333333333333334,Not Counterspeech,original post,no
Electrify the wall,15,Not Counterspeech,original post,no
How sick Pepe are to try to make excuses for a wall,22.333333333333332,Not Counterspeech,original post,no
"Diana Klausner theyre standing up to the good old boys club and established oligarchy, they hate when the status quo is upset!",58.22222222222222,Affiliation,Trump is right. Impeach Pelosi for sedition.,yes
Some of the points on here are good ones. But the big point that some don't want to see. If we was not spending billions and billions a year on illegals. That would be money that could be used to help people with medical issues. Help vets. Help the homeless. We are spending billions a year on people who have not brought so much as a soda pop In this country. As for the water in Michigan. It was a problem long before trump was elected. If the voters in Michigan would quit voting the same people in that got them in this mess. Just maybe things would get fixed. Your water problems are controlled by your local government not the president.,12.666666666666666,Negative tone,original post,yes
De Bolden where was the shooting?,14,Humor,Took all of 30 seconds to find that. A lil research beyound Fox would do yall some real good.,yes
"Trump hires undocumented workers? Just five of the 565 companies in President Trumps business empire are signed up to use E-Verify, the governments best tool to weed illegal immigrants out of the workforce, according to a Washington Times analysis that suggests the president could personally be doing more on that front. Mr. Trumps golf courses in Charlotte, Los Angeles and Miami, his hotel in Washington, D.C., and a hotel he operated in New York are signed up. But his marquee Mar-a-Lago resort in Florida is not signed up, nor are his golf courses in Virginia, Philadelphia or Bedminster, New Jersey  where, The New York Times reported Thursday, some illegal immigrants have been working for years. One of them, Victorina Morales, a Guatemalan woman who jumped the border in 1999, has been at the Trump National Golf Club in Bedminster for more than five years, making Mr. Trumps bed, cleaning his toilet and dusting his golf trophies, the newspaper reported.",20.666666666666668,Positive tone,original post,yes
Build that WALL!,25.833333333333332,Not Counterspeech,original post,no
Sure he is right,26,Not Counterspeech,original post,no
Linda Durbin  he only works three hours a day,11.88888888888889,Not Counterspeech,Thank you Mr President for working so hard for us American citizens!,no
Angel Riojas,12.666666666666666,Facts/Logic,original post,yes
Bill Snyder,12.333333333333334,Not Counterspeech,original post,no
#BuildTheWallAndCrimeWillFall,95.16666666666667,Not Counterspeech,original post,no
There are far more stories of white right wing men doing a mass shooting.,20.166666666666668,Counterspeech,original post,yes
Yes we need the Wall,11.666666666666666,Counterspeech,original post,yes
Stay Strong President Trump we love you!,10.166666666666666,Not Counterspeech,original post,no
Paulo Americo Rocha So what's his daughter's excuse?,12.666666666666666,Not Counterspeech,A white guy killed my family member with a gun.   All i got was thoughts and prayers,no
you are brainwashed,53.333333333333336,Not Counterspeech,original post,no
Amen.  Finish the border.,9.166666666666666,Not Counterspeech,original post,no
"Affffff he still playing this game and the trump-zombies are oh yeahhh... Jesus, year by year guns are killing innocent pple and Americans (not only in North America but in the whole north, centre and south... all sent from U.S.A.) more pple are dying from guns from America than casual accidents where unfortunately people had their faith to cross with, which involves anyone that comes from other countries trying a better life in U.S. - but yeah lets talk about people from other countries coming over U.S. because that sounds legit instead of the real problems you guys are facing ... are you guys drinking the kool-aid or what ?! (Everyone remembers how the kool-aid pple died right??!) stop being fool ! He is the only one killing Americans and everyone elses while making profits on the top of it! ... and Trump-zombies are applauding believing every kind of nonsense - what a clueless nation!",54.333333333333336,Counterspeech,original post,yes
How many kids are killed from school shootings? How many people die from poverty and not being able to afford their medicine? Didn't 16000 veterans kill themselves this year?? But yes the Mexicans are our country's main concern. Idiots.,13.5,Not Counterspeech,original post,no
Hameedullah Safi my dude you can't even spell dealers correctly that wall gonna fall over,5.888888888888889,Negative tone,I support wall 100% for drugs dillers,yes
I want to fucc ya daughter ivanka  I will need a lot of condoms  That is protection,12.88888888888889,Negative tone,original post,yes
Donny trump the one hit wonder,13,Not Counterspeech,original post,no
"Michael Collins if a 1000 of those stories came out a week would u change your mind??  You dont hear them because they are not allowed to report it was an illegal responsible for traffic fatalities. Where I am we have had 3 cases this week, and I am not in a high immigrant area.",12.666666666666666,Affiliation,Jamie Bessette sorry for your loss tho thats intense,yes
"Resign, you fat fucking criminal.",9,Negative tone,original post,yes
Ed Wrany does making me cringe every time he opens his moronic conman mouth qualify as hurting my feelings?,16.11111111111111,Counterspeech,Brett Gibson awwww does he hurt your feelings???,yes
sorry about your daughter and i agree the wall must be built,7.833333333333333,Affiliation,original post,yes
Michaelsummers,12.333333333333334,Not Counterspeech,original post,no
Zdenka Udovicic  what is the problem with my statement? It is a fact followed by an ironic question. Maybe your English isnt good enough to understand the point of what I wrote?,18.333333333333332,Negative tone,Zdenka Udovicic  what is the problem with my statement? It is a fact followed by an ironic question. Maybe your English isnt good enough to understand the point of what I wrote?,yes
How do I sue the State of Calif for endangering me?,10.444444444444445,Counterspeech,original post,yes
Wow she was so beautiful this needs to stop!,9.833333333333334,Counterspeech,original post,yes
"Just sent this to Kamala Harris, who calls for gun control because a kid was shot by an American criminal  and open borders at the same time.  #Detestable",16.166666666666668,Not Counterspeech,original post,no
BUILD THAT WALL then throw  all the democrats over it !,13,Positive tone,original post,yes
Dallas Woody Coerced? It's a representative of the United Kingdom proposing the idea! Where do I sign?,19.444444444444443,Not Counterspeech,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,no
"This is disgusting abuse of facts. Illegal immigrants have lower crime rates than Americans. To single out specific cases, is pure manipulation.",4,Affiliation,original post,yes
Trump is killing America. No wall!,10.666666666666666,Counterspeech,original post,yes
Kristen Scarbrough it's not just one person it's millions.,15.166666666666666,Not Counterspeech,"You can't hate an entire race for one persons screw up, what if every race that white people did wrong forced you back to where your ancestors came from because trump got one person killed, one person.. You can't live life in anger and hate, it solve nothing and creates chaos... A wall should be built agreed , but hate is not the reason. Passion deprived from a Greek word ""pascho"" meaning affliction or suffer. ""You ask God and do not receive, because you ask wrongly, to spend it on your passions"". James 4:3",no
"Democrats want open borders, just check out all the murders in Mexico. 5 people just got murdered at a resort in Cancun",12.333333333333334,Not Counterspeech,original post,no
"Thank you, President Trump!    Keep fighting!  We are still behind you & your base is growing!",11.666666666666666,Affiliation,original post,yes
"we do...60,000 illegal  entries a month....turned loose into our country awaiting a hearing that only 2-4% show up for...our american citizens aren't afforded that right",10.222222222222221,Affiliation,Ron O'Hearn we enforce immigration laws every day too so what's your point?,yes
Eva Graham bella fucking Pelosi,14.777777777777779,Not Counterspeech,Trump is right. Impeach Pelosi for sedition.,no
"45 is a sick psycho who is a malignant narcissist,  mysogynist,  child raper!!!",13.666666666666666,Positive tone,original post,yes
"The true enemy of the people is the state.  We'll never defeat our oppressors divided.  Police are the protectors of the elite rich top 1 percent.  Bankers bought their power over the us government when they established the federal reserve.  We're tricked into hating each other for skin color,religion differences,  and political views.   Statism is slavery  Taxation is theft  We're all servants to the state.  The government is our God.  Try to opt out of paying taxes,or a traffic ticket.  Everything is enforced by state violence via cops.",12,Negative tone,original post,yes
I WANNA SEE ALL YOUR GRERN CARDS NOW,32.166666666666664,Not Counterspeech,original post,no
"Bull$hit! Trump doesnt care about anything but his own sorry, fat a$$! Nothing worth believing coming from this moron!",6,Counterspeech,original post,yes
Yes and yes,13.333333333333334,Not Counterspeech,original post,no
"Tudy you beat me to it. You're exactly right. We have enough criminals, we don't need any more.",12.666666666666666,Negative tone,More legal citizens kill more people are you fkng kidding me. So idiotic.,yes
"Secure the border stop the madness. ""Finish the wall."" it is a crisis and definitely ,"" National Emergency."" God bless the only man in D.C. who cares, My President Donald J. Trump, voted for you and nothing will stop us from voting for you again, We humbly give you our vote , as it is all we can give. God speed good man.",15,Not Counterspeech,original post,no
Trump supporter's=666,13.333333333333334,Affiliation,original post,yes
Build that wall and let the Socialist Democrats FALL,12,Negative tone,original post,yes
Okay you got one illegal immigrant against 20 homegrown American terrorists how is the wall going on protect you,13.333333333333334,Not Counterspeech,original post,no
Jennifer Luthye thats the same thing. And is not what I said. I do not believe using immigration status as a reason someone would have lived or died.,10.666666666666666,Positive tone,Nathan Berg well the thing is you can not prove it. And what your saying is a hyperbole.,yes
Five people died yesterday because a man got a gun legally that wasnt supposed to have it.Fake president fake crisis,12.333333333333334,Positive tone,original post,yes
"Kendall M Baxter no, it'll burn down on it's own.",9.666666666666666,Not Counterspeech,Perry Hess  Amen.,no
Wayne David say it louder for those in the back!!,12.666666666666666,Facts/Logic,Any crime committed by an illegal immigrant is a crime that could have been avoided if our borders were secure and our immigration laws were enforced.,yes
Eva Graham he can not impeach Pelosi. I am Not a  American and know it and you dump Trumpee as an American  don't know it than don't write such a Bullshit. Stay in you Trailor Park Drink Beer play with Guns You Troll,24.88888888888889,Not Counterspeech,Trump is right. Impeach Pelosi for sedition.,no
The 80s called and they want your hairdo back..,8.833333333333334,Affiliation,They can't spell..just like 45..smh..,yes
But we also need protection from our govt.,10.333333333333334,Counterspeech,original post,yes
"Mr. President,",16.333333333333332,Positive tone,original post,yes
"Seriously.. does nobody fact check this stuff While any death is tragic, a February 2018 study by the Cato Institute using 2015 crime statistics from Texas found immigrants in the country illegally were 25 percent less likely to be convicted of homicide than native-born Americans. (Legal immigrants were 87 percent less likely.)  Approximately 1.4 million people have died from firearms in the U.S. between 1968 and 2011. This number includes all deaths resulting from a firearm, including suicides, homicides, and accidents. Compared to 22 other high-income nations, the U.S. gun-related murder rate is 25 times higher.",12.333333333333334,Positive tone,original post,yes
How many have been killed by white right wing terrorists?,6.333333333333333,Negative tone,original post,yes
"It is our constitutional right to be safe even against our own government. Build, build, build. Thank you for all you are doing President Trump! Trump for 2020",46,Positive tone,original post,yes
BITCH let's not forget what your own Government did to Paradise,44,Positive tone,original post,yes
Tony Connelly how many die from drug OD from drugs smuggled across the southern border?,16.166666666666668,Not Counterspeech,"Eric Helmes  Yes, put Trump in jail for knowingly hiring illegals first.   But its not even an issue. Historically illegal migration ebbs and flows according to economic need.  Right now its in deep decline and has been due to low unemployment.  This isnt even in the top 100 issues we should be focusing on.   But, you know, campaign promises an all.",no
*are*,17.666666666666668,Positive tone,original post,yes
"Ill bet that Nobel Prize will look great on the mantle under the stuffed elephant head, next to the economy bucket from KFC.",14,Facts/Logic,original post,yes
This is HORRIBLE that our President would share something like this. Smh from a drunk driving accident? Come on now...this is SO DIRTY! That white kid in TX that killed a whole family didnt even get any jail time because of his privilege. But u wanna use this as a platform for billions of dollars for a wall??? GTFOH!,12.666666666666666,Negative tone,original post,yes
An illegal alien driving a loaded simi ass-ended a line of cars stopped at a road repair who were waiting on the pilot car to get through. The older couple in the last car in line was smashed into a pickup. The pickup smashed into the back of a loaded cattle trailer and was deflected into the ditch. The older couples car was then smashed flat between the oncoming simi and the stopped simi and were killed instantly. The truck driver was an illegal and was burned in the crash. He was taken into custody and transported to OKC for treatment. There was never any news of what was done with him but I imagine he was released and hauled ass for Mexico leaving Americans with the medical bills and funeral expenses.,14.777777777777779,Positive tone,original post,yes
"Daniel Antonio Thomas  well how does that stand for crime committed by Your own people? Pearl Brown Seriously.. does nobody fact check this stuff While any death is tragic, a February 2018 study by the Cato Institute using 2015 crime statistics from Texas found immigrants in the country illegally were 25 percent less likely to be convicted of homicide than native-born Americans. (Legal immigrants were 87 percent less likely.)  Approximately 1.4 million people have died from firearms in the U.S. between 1968 and 2011. This number includes all deaths resulting from a firearm, including suicides, homicides, and accidents. Compared to 22 other high-income nations, the U.S. gun-related murder rate is 25 times higher. And over 40% of illegals come by AIR",17.666666666666668,Facts/Logic,Legend sayeth once the great wall is completed all innocent lives taken by illegal immigrants will be resurrected. -Abraham 36:24,yes
Do you think that a fucking wall can protect you. I think that it is not a solution,13.666666666666666,Counterspeech,original post,yes
Let's not hate people who don't look like us!,15.166666666666666,Not Counterspeech,original post,no
Wall now,16.333333333333332,Not Counterspeech,original post,no
"I can't help but wonder what the  parents, siblings, friends, or even the victims themselves,  that were killed or knew someone killed by an illegal, feelings were on illegals and Sanctuary cities prior to these tragic events.",14.333333333333334,Not Counterspeech,original post,no
Stand firm President TRUMP We are with you - God speed  #Trump2020  #BuildTheWall,28.333333333333332,Positive tone,original post,yes
"Photo of Florida School Shooting Victims, killed by a homegrown terrorist.  https://mediaassets.abcactionnews.com/photo/2018/02/16/wptv-parkland-victims-tease_1518799799536_78153451_ver1.0_640_480.jpgmediaassets.abcactionnews.commediaassets.abcactionnews.com",9,Not Counterspeech,original post,no
KEEP UP THE HARD WORK PROTECTING AMERICAN CITIZENS MR. PRESIDENT!!!  we the people who voted you in office WANT OUR BORDERS PROTECTED... OF COURSE THE LEFT WILL GO AGAINST ANYTHING YOU WORK HARD TO MAKE HAPPEN! #MAGA No family should lose a loved one bc an illegal alien killed their loved one!!!,6,Affiliation,original post,yes
Dan Burnzinsky *throw  dumb ass,13.666666666666666,Positive tone,Anthony Clark lol,yes
"Tell me about all the Americans that have performed massive killings, mass murders. Then they just say they have mental problems. I bet we have to build a wall around their houses as well.",12.666666666666666,Positive tone,original post,yes
But the USMCA is not in effect yet also U.S.-Mexico trade has been duty free for decades and the USMCA keeps it that way,19,Negative tone,"In addition, U.S.-Mexico trade has been duty free for more than a decade, and the renegotiated trade deal does not add new tariffs on goods coming from Mexico to the United States",yes
http://www.fairus.org/issue/illegal-immigration/examples-serious-crimes-illegal-aliens,11.166666666666666,Not Counterspeech,original post,no
Martin Miranda no the wall at the prison or mental facility will hold them     walls work,12,Not Counterspeech,"Tell me about all the Americans that have performed massive killings, mass murders. Then they just say they have mental problems. I bet we have to build a wall around their houses as well.",no
Aww poor you,12,Not Counterspeech,"Kyle Callender from what the CHP officer stated, he came through Texas, thats all they had on the report. No address nothing.",no
BUILD THE WALL NOW!,13.666666666666666,Positive tone,original post,yes
White citizens shoot up schools all the time. Time to kick the whites out and back to england!,4.333333333333333,Counterspeech,original post,yes
No more Damn Anti Gun Laws. The American People have the Right to Defend themselves and their families since Congress Fails to.Both sides of the isle have failed the American People for way too long now.,12.88888888888889,Counterspeech,original post,yes
Your highest priority is you !,12,Affiliation,original post,yes
"Trump is 100% correct, keep them out with a wall !!",23.666666666666668,Negative tone,original post,yes
Paul Baker pretty common knowledge that illegals rarely have a driver's license and insurance.,12.333333333333334,Not Counterspeech,An illegal alien driving a loaded simi ass-ended a line of cars stopped at a road repair who were waiting on the pilot car to get through. The older couple in the last car in line was smashed into a pickup. The pickup smashed into the back of a loaded cattle trailer and was deflected into the ditch. The older couples car was then smashed flat between the oncoming simi and the stopped simi and were killed instantly. The truck driver was an illegal and was burned in the crash. He was taken into custody and transported to OKC for treatment. There was never any news of what was done with him but I imagine he was released and hauled ass for Mexico leaving Americans with the medical bills and funeral expenses.,no
"Oh,  so then USING THE EXACT AND SAME LOGIC suddenly isn't mental?",13.166666666666666,Not Counterspeech,A lot of Americans are killed by guns.  Should we ban guns?,no
Tom Barker so pointing out the truth hurts?,15.333333333333334,Facts/Logic,"Don't know, that why you're crying to me?",yes
https://thefederalistpapers.org/opinion/list-every-current-national-emergency-nightmare-dems,9,Affiliation,original post,yes
This is why we need the wall!! Democraps dont care about our American citizens!,13.5,Counterspeech,original post,yes
Build that wall....  #stillmypresident,15.333333333333334,Not Counterspeech,original post,no
"Dont build walls, set LANDMINES!   Lol just joking ~",12.333333333333334,Not Counterspeech,original post,no
Bill Johnson you're dreaming he cares a only about him self he has money he doesn't care about the working man he is stupid and so are you,11.88888888888889,Not Counterspeech,Make America Safe Again!!  This President cares about America and it's people!!,no
Protect our home,8,Counterspeech,original post,yes
"It's one tool Lori Olson Rasmann, you need to use all ways to stop the problem. Just because it doesn't solve the whole problem does not mean you shouldn't address the issue.",66.77777777777777,Counterspeech,original post,yes
"This isnt about illegal immigration, this is about drunk driving.",83.22222222222223,Facts/Logic,original post,yes
"Haven't you already build alot of it? Show me some before and after pics, will ya!!!?",7,Not Counterspeech,original post,no
Talk about cherry picking. This happened on the day of the declared national emergency. Shame that this has so become the norm huh? Guess you guys would be disgusted if an illegal did it? But of course youre not because this is usually committed by.................. https://abc7chicago.com/amp/aurora-shooting-victims-identified-in-shooting-at-henry-pratt-company;-gunman-also-dead/5141841/,19.666666666666668,Not Counterspeech,original post,no
heartbreaking,11.666666666666666,Not Counterspeech,original post,no
What about the underground tunnels?,99.33333333333333,Counterspeech,original post,yes
So sad.,11,Not Counterspeech,original post,no
"Los  Angeles Times  03/04/2008  """"Stanford University called about Jamiel Shaw a week or so ago, intrigued by the slight but speedy running back for Los Angeles High School, the Southern League's most valuable player last year. Rutgers University called a few days later. The Shaw family already had reason to be proud. Jamiel's mother, Army Sgt. Anita Shaw, was on her second tour of duty in Iraq. On Sunday night, it was Jamiel's father on the phone and then his son's girlfriend, Chrystale Miles. Jamiel Sr. called to tell him to hurry home from the mall. The 17-year-old boy was three doors away when someone (Pedro Espinoza ) shot him to death while he was still talking on his cellphone to Chrystale,  Jamiel Sr. heard the shots almost as soon as he hung up. He ran out of the house, raced around the corner and found his son lying on the sidewalk, bleeding.""  ""Los Angeles police officials described the killing as random and senseless, cutting down a youth who had been doing everything right in his life -- from hitting the books to never missing church to inspiring the Los Angeles High Romans to last year's Southern League title. A police spokeswoman said two Latino men pulled up in a car, jumped out, asked Jamiel if he belonged to a gang, and shot him when he didn't answer. She said Jamiel was not affiliated with a gang"". ""The youth's football coach, Hardy Williams, was with the family Monday at their 5th Avenue home, where Jamiel's trophies and medals lined the mantel. His 9-year-old brother, Thomas, wore Jamiel's favorite Atlanta Braves cap. Tears flowed. ""He was a very special kid,"" Williams said. ""Not only was he an outstanding athlete, he was a good person. I've never seen Jamiel mad. He had such a big smile."" The coach described his standout player as ""a Houdini on the football field,"" and the numbers backed it up. As a junior, Jamiel rushed for more than 1,000 yards last year, averaging just over 14 yards per carry. An invitational All-City first-team selection, he scored 11 touchdowns, returned punts and kickoffs, and played defensive back. He also competed in track. Hours before he was shot, Jamiel had spent the day at a football camp at Pasadena City College, Williams said. ""Stanford just called me about his transcripts,"" he said. ""Rutgers called a couple of days ago. He was just on track. . . . He was very elated."" He is not elated anymore. He is dead. Rotting under six feet of dirt, Donald Trump is his only voice. He speaks for the Dead.",13.666666666666666,Positive tone,original post,yes
Build the Wall! Enought is enought.,12,Not Counterspeech,original post,no
"Bahahaha!! Yeah, that's why the dumbass Chicago mayor wants it to be a sanctuary city!   ",6.666666666666667,Affiliation,Kerri Siegler Stockin you live in the city with the most crime of anywhere in the country. None of them are immigrants there,yes
"Mark Bourassa 40,000 killed by guns last year. Sit down.",14.666666666666666,Not Counterspeech,Melissa Corrente face the facts,no
Gary Busenbark You do it Troll. Spend Money for the Wall you have got  1000$ of Taxreturn give it to Idiot45.,11.666666666666666,Counterspeech,Build the Wall,yes
http://www.etimaden.gov.tr/en,25.166666666666668,Not Counterspeech,original post,no
BUILD THAT WALL !!!!,24.5,Affiliation,original post,yes
An American killed 5 people yesterday. Wheres your outrage?,12,Not Counterspeech,original post,no
"Danny Jones  Quote Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...  You havent really answered any questions - just added more illiterate drivel.  What is your view of the great British culture and how has EU membership eroded it?  Do answer with specifics if you can. Why do you think the EU hate us? They certainly dont want us to leave but theyre not going to compromise their membership tenets to suit the U.K. - we already have a good deal. How would gifting 5billion to the US benefit the U.K. as much as membership to the EU has?  I doubt youll be able or willing to answer any of the above - just like Trump supporters, youre not that bright and completely misinformed.  Twats like you shouldnt have the vote.",15.11111111111111,Facts/Logic,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,yes
The wall yes,12.5,Not Counterspeech,original post,no
Kenzie Kawamura  Democrats do not want to send them back.  There will be several steps in this progress.,10,Not Counterspeech,How does one have a criminal past but not be deported if they did not have legal documents to stay here? This is more then just a wall. The justice system sucks and needs fixing.,no
It was the largest cocaine bust in 25 years at California's Port Hueneme.  More than 200 pounds of cocaine were found hidden on two ships.  The feds announced the bust on the same day Donald Trump said drugs don't come through ports of entry.,15.333333333333334,Not Counterspeech,original post,no
Build Wall!!!!!!,17.666666666666668,Not Counterspeech,original post,no
And run an electric cable across the top........,13.444444444444445,Not Counterspeech,original post,no
"Ummmm......y'all do know that MOST illegals are people who overstayed their visas, right?  What is the wall supposed to do again? Ya know, with them already here? ",9.666666666666666,Positive tone,original post,yes
100% truth,13.666666666666666,Positive tone,100% truth,yes
"Keep it up mr president! The right Choices aren't always popular! Your protecting us from drugs, drug dealers, rapists, killers/ cop killers. Keep it up, keep making America great again. I believe your doing a  great job.",12,Positive tone,original post,yes
Comrade stooge motherfucka individual 1 made the greatest declaration of a national emergency in American history the emergency at the southern border is way more serious than the 911 attacks and if anyone says otherwise just ask the angel dads and moms #TFA #GoBackToRussiaTraitor #HateHasNoHomeHere,9.777777777777779,Positive tone,original post,yes
So sad!!  We must work to stop this!!  The wall will help!!!,9.444444444444445,Positive tone,original post,yes
"What's even more amazing is that White mass shooters kill more innocent people, yet Trump won't ever talk about em why?? If Trump does all of a sudden it's a ""mental illness"" is it a mental illness if an illegal does it??",11.666666666666666,Counterspeech,original post,yes
Ahmad Mahmoud it is not a beauty pageant.  Trump is doing what he was elected to do.,13.666666666666666,Not Counterspeech,Youre the ugliest president ever,no
Ib,12.333333333333334,Not Counterspeech,original post,no
"""Someone was killed by a gun,  so we should ban guns"" That's how dumb this is",12.833333333333334,Humor,original post,yes
Diana Klausner is not just ignorant but stupid too,16.88888888888889,Humor,Trump is right. Impeach Pelosi for sedition.,yes
"More people are killed by American citizens than immigrants,the wall is pointless",13,Negative tone,original post,yes
Youre a garbage person.,12.333333333333334,Not Counterspeech,original post,no
Wendi DelValle liar.,10.333333333333334,Affiliation,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,yes
More people in the US die at the hands of American citizens. Protect that !,4.666666666666667,Not Counterspeech,original post,no
why build a wall that can be tunneled under . makes no sense to me...,6,Counterspeech,original post,yes
"God bless you, President Trump, for ALL you do for us. I pray for you and your family and those working to help you save our wonderful, free country every day. You are doing a phenomenal job under idiotically difficult circumstances!!!   ",8,Positive tone,original post,yes
"Many, one could say it's the addicts fault but I wouldn't. The facts are 90% of herion come across the southern border.",16,Positive tone,"Many, one could say it's the addicts fault but I wouldn't. The facts are 90% of herion come across the southern border.",yes
Need To Impeach,12.333333333333334,Negative tone,original post,yes
Bbuild now,13.333333333333334,Positive tone,original post,yes
We are so sorry for your loss and totally agree with you and President Trump that there IS A CRISIS at the border and the wall in the right places can help keep all Americans and their children safer!,21,Not Counterspeech,original post,no
Any chance you can come over here Donald and build a wall right around our little London bubble?,13,Not Counterspeech,original post,no
